鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040704,土地0建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,6900000,49022,坡道平面,24.86,1010000,1.地上權案件2.房地交易總價內含地上權權利價值207萬元,RPRRMLLMIINFFCE18CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040727,土地0建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,122.81,2,1,1,有,有,5990000,51353,坡道平面,24.86,960000,1.地上權案件2.房地交易總價內含地上權權利價值180萬元,RPSRMLLMIINFFCE28CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040228,土地0建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7580000,53100,坡道平面,24.86,1200000,1.地上權案件2.房地交易總價內含地上權權利價值227萬元,RPTRMLLMIINFFCE38CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040801,土地0建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,105.28,2,1,1,有,有,5180000,52475,坡道平面,24.86,960000,1.地上權案件2.房地交易總價內含地上權權利價值155萬元3.兩人共有,RPURMLLMIINFFCE48CA
前鎮區,建物,高雄市前鎮區廣西路211~240號,0,,,,1040203,土地0建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,122.81,2,1,1,有,有,6300000,52578,坡道平面,24.86,1150000,1.地上權案件2.房地交易總價內含地上權權利價值189萬元,RPSNMLQLIINFFCE28CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040720,土地0建物1車位2,六層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,169.87,3,2,2,有,有,8370000,52851,坡道平面,49.72,2020000,1.地上權案件2.房地交易總價內含地上權權利價值251萬元,RPTNMLQLIINFFCE38CA
小港區,房地(土地+建物),高雄市小港區平治街121~150號,20.87,商,,,1070909,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,740708,80.42,3,2,2,有,無,1800000,22382,,0,0,,RPQPMLPLIINFFCE18CA
小港區,房地(土地+建物),高雄市小港區中安路871~900號,20.98,住,,,1070902,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031201,137.43,3,2,2,有,有,5600000,40748,,0,0,1.面中安路2.含裝潢,RPQNMLPLIINFFCE97CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040304,土地0建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,119.58,2,1,1,有,有,5990000,51098,坡道平面,24.86,1150000,1.地上權案件2.房地交易總價內含地上權權利價值180萬元,RPPOMLQLIINFFCE08CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,81.25,住,,,1070909,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,220.23,5,3,5,有,無,12000000,54488,,0,0,,RPPNMLTLIINFFCE28CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,76.25,住,,,1070917,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,217.01,5,3,5,有,無,11520000,53085,,0,0,,RPRNMLTLIINFFCE48CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,76.25,住,,,1070917,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,217.01,5,3,5,有,無,11450000,52763,,0,0,,RPSNMLTLIINFFCE58CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,76.25,住,,,1070917,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,217.01,5,3,5,有,無,11200000,51611,,0,0,,RPTNMLTLIINFFCE68CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,80.25,住,,,1070920,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,224.13,5,3,5,有,無,13600000,60679,,0,0,本戶含全屋裝潢及冷氣,RPUNMLTLIINFFCE78CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,76.25,住,,,1070914,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,217.01,5,3,5,有,無,11080000,51058,,0,0,含裝潢、傢俱,RPVNMLTLIINFFCE88CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街160巷1~30號,78.25,住,,,1070911,土地2建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,220.23,5,3,5,有,無,12000000,54488,,0,0,,RPXNMLTLIINFFCE09CA
小港區,房地(土地+建物),高雄市小港區濟南里廠新街151~180號,100,住,,,1070916,土地1建物1車位0,全,五層,透天厝,見其它登記事項,鋼筋混凝土造,1070730,344.04,4,4,5,有,無,18000000,52319,,0,0,,RPOOMLTLIINFFCE28CA
苓雅區,房地(土地+建物),高雄市苓雅區武漢街1~30號,49,住,,,1070919,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,820430,125.54,5,1,3,有,無,7950000,63326,,0,0,,RPXNMLTJJINFFBE88CA
苓雅區,房地(土地+建物),高雄市苓雅區正順街1~30號,81,住,,,1070928,土地1建物1車位0,全,二層,透天厝,,加強磚造,680406,83.16,3,2,2,有,無,4400000,52910,,0,0,親友、員工或其他特殊關係間之交易。;母子間買賣,RPQNMLKMIINFFBE47CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路91~120號,14.23,商,,,1070715,土地3建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315,222.78,4,2,2,有,有,17000000,76308,坡道平面,18,0,管理組織目前尚未成立但將來會成立,RPPOMLNLIINFFBE67CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路91~120號,15.13,商,,,1070911,土地3建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315,236.66,4,2,3,有,有,16300000,68875,坡道平面,18,0,管理組織目前尚未成立但將來會成立,RPQOMLNLIINFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區正言路61~90號,34.34,住,,,1070927,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,700904,126.46,3,2,2,有,無,3700000,29258,,0,0,,RPXNMLPLIINFFBE58CA
新興區,房地(土地+建物),高雄市新興區民生一路31~60號,8.55,商,,,1070812,土地1建物1車位0,十九層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,810915,158.46,0,0,0,無,有,6180000,39000,,0,0,,RPROMLQLIINFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,4.81,商,,,1070928,土地1建物1車位0,六層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,113.28,3,2,2,有,有,3700000,32662,,0,0,,RPTNMLTKIINFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,4.72,商,,,1070920,土地1建物1車位0,三十四層，三十五層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,234.08,4,2,3,有,有,8000000,34176,,0,0,,RPUNMLTKIINFFBE58CA
新興區,房地(土地+建物),高雄市新興區七賢二路1~30號,2.81,商,,,1070929,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,710925,36.6,1,1,1,有,有,1450000,39617,,0,0,,RPVNMLTKIINFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區永樂街211~240號,53,其他,,,1070929,土地1建物1車位0,全,三層,透天厝,,加強磚造,611028,135.99,3,1,2,有,無,9750000,71696,,0,0,,RPRNMLMLIINFFBE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街31~60號,21.83,住,,,1070901,土地1建物1車位2,二十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020301,268.71,4,2,2,有,有,20500000,76290,坡道平面,33.32,0,1.實品屋2.含裝潢,RPQNMLPLIINFFAE77CA
鹽埕區,房地(土地+建物),高雄市鹽埕區大智路1~30號,7.57,住,,,1070926,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,781106,49.29,2,1,1,有,有,1550000,31447,,0,0,,RPRNMLMLIINFFAE57CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路31~60號,7.56,商,,,1070926,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001007,83.4,3,2,2,有,有,5700000,68345,坡道平面,0,0,,RPOOMLRLIINFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區馬卡道路331~360號,10.94,商,,,1070916,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,126.18,3,2,2,有,無,9000000,71327,升降機械,0,0,,RPXNMLKMIINFFAE08CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山二路145巷1~30號,27.3,住,,,1070925,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770105,95.15,3,2,2,有,無,2800000,29427,,0,0,,RPVNMLLMIINFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠四路211~240號,26.43,住,,,1070828,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960504,302.9,4,2,2,有,有,30220000,99769,坡道平面,0,0,,RPRNMLPJJINFFAE77CA
前金區,房地(土地+建物),高雄市前金區自立一路13巷1~30號,23.5,商,,,1070920,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,651106,53.65,3,2,1,有,無,2350000,43802,,0,0,,RPRNMLTLIINFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文忠路121~150號,15.33,商,,,1071002,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981230,187.53,4,2,2,有,有,11700000,62390,坡道平面,0,0,,RPPNMLMLIINFFAE37CA
前金區,房地(土地+建物),高雄市前金區民生二路151~180號,15.95,商,,,1071001,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,750826,122.01,3,2,2,有,有,6700000,54914,,0,0,,RPSOMLMLIINFFAE77CA
前金區,房地(土地+建物),高雄市前金區六合二路151巷1~30號,7.94,商,,,1071006,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070712,89.7,2,2,1,有,有,6090000,67893,,0,0,,RPVOMLSJJINFFAE58CA
前金區,房地(土地+建物)+車位,高雄市前金區新盛一街1~30號,15.2,商,,,1071006,土地1建物1車位1,一層，夾層,十五層,店面(店鋪),見其它登記事項,見其它登記事項,1070712,165.82,2,2,2,有,有,15630000,94259,一樓平面,0,1900000,,RPSPMLSJJINFFAE38CA
前金區,房地(土地+建物),高雄市前金區六合二路151巷1~30號,7.94,商,,,1071009,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070712,89.7,2,2,1,有,有,6420000,71572,,0,0,,RPPNMLTJJINFFAE97CA
前金區,房地(土地+建物),高雄市前金區六合二路151巷1~30號,7.94,商,,,1071009,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070712,89.7,2,2,1,有,有,6580000,73356,,0,0,,RPQNMLTJJINFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1681~1710號,20.76,商,,,1071007,土地1建物1車位2,三十二層,三十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040915,361.33,0,0,0,無,有,28800000,79706,坡道平面,39.52,0,,RPQNMLMKJINFFAE47CA
鹽埕區,房地(土地+建物),高雄市鹽埕區公園二路199巷1~30號,9.15,商,,,1070930,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,610710,29.28,1,1,1,有,無,600000,20492,,0,0,,RPQOMLNKJINFFAE67CA
新興區,房地(土地+建物),高雄市新興區民有街61~90號,52.1,商,,,1070821,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),,鋼筋混凝土造,771228,314.23,3,2,2,有,無,7600000,24186,,0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMLIINFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,5.77,商,,,1070928,土地1建物1車位0,三十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,136.51,3,2,2,有,有,5600000,41023,,0,0,,RPUNMLOLIINFFBE18CA
新興區,房地(土地+建物),高雄市新興區復興街1~30號,12.15,商,,,1071002,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020517,94.2,2,1,1,有,有,6300000,66879,,0,0,,RPXNMLOLIINFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區廈門街61~90號,15.34,住,,,1070918,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,690317,38.84,0,0,0,無,無,1500000,38620,,0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLKMIINFFBE57CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區正義路172巷8弄1~30號,22.81,住,,,1070927,土地1建物1車位1,八層，電梯樓梯間,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830721,117.59,3,2,2,有,無,4880000,41500,坡道機械,0,0,,RPOPMLRJJINFFBE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新田路331~360號,26.63,商,,,1071016,土地2建物1車位2,八層,四十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1020916,498.96,0,0,0,無,有,37600000,75357,坡道平面,38.28,0,,RPOOMLKLJINFFBE37CA
苓雅區,房地(土地+建物),高雄市苓雅區四維四路211~240號,4.93,商,,,1070918,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070621,67.47,1,1,1,有,有,5300000,78553,,0,0,,RPVPMLQKJINFFBE68CA
前鎮區,房地(土地+建物),高雄市前鎮區保泰路331~360號,20.52,商,,,1070915,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,740625,95.26,3,2,2,有,有,3090000,32438,,0,0,,RPROMLNLIINFFCE97CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040306,土地0建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,122.81,2,1,1,有,有,6050000,51557,坡道平面,24.86,1000000,1.地上權案件2.房地交易總價內含地上權權利價值181萬元,RPVRMLLMIINFFCE58CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040625,土地0建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,6850000,49438,坡道平面,24.86,910000,1.地上權案件2.房地交易總價內含地上權權利價值205萬元,RPWRMLLMIINFFCE68CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040628,土地0建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,108.03,2,1,1,有,有,5200000,50980,坡道平面,24.86,960000,1.地上權案件2.房地交易總價內含地上權權利價值156萬元,RPXRMLLMIINFFCE78CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040408,土地0建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,122.81,2,1,1,有,有,6200000,52578,坡道平面,24.86,1050000,1.地上權案件2.房地交易總價內含地上權權利價值186萬元,RPOSMLLMIINFFCE97CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040227,土地0建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7700000,53683,坡道平面,24.86,1250000,1.地上權案件2.房地交易總價內含地上權權利價值231萬元,RPVNMLLJJINFFCE97CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040203,土地0建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7750000,54931,坡道平面,24.86,1150000,1.地上權案件2.房地交易總價內含地上權權利價值232萬元,RPWNMLLJJINFFCE08CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040510,土地0建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7060000,50354,坡道平面,24.86,1010000,1.地上權案件2.房地交易總價內含地上權權利價值212萬元,RPXNMLLJJINFFCE18CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040515,土地0建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7350000,51186,坡道平面,24.86,1200000,1.地上權案件2.房地交易總價內含地上權權利價值220萬元,RPTSMLLMIINFFCE48CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040226,土地0建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,108.03,2,1,1,有,有,5700000,55308,坡道平面,24.86,1100000,1.地上權案件2.房地交易總價內含地上權權利價值171萬元,RPXSMLLMIINFFCE88CA
前鎮區,建物,高雄市前鎮區廣西路181~210號,0,,,,1040928,土地0建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,145.01,3,2,2,有,有,7020000,50853,坡道平面,24.86,910000,1.地上權案件2.房地交易總價內含地上權權利價值211萬元,RPOTMLLMIINFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區二聖路65巷1~30號,11.42,住,,,1070921,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860110,84.64,2,2,1,有,有,3400000,40170,,0,0,,RPTNMLMKJINFFCE97CA
小港區,房地(土地+建物)+車位,高雄市小港區華明街31~60號,15.78,住,,,1071005,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,920915,103.59,3,2,2,有,有,3820000,36876,坡道機械,0,0,,RPQOMLMJJINFFCE67CA
小港區,房地(土地+建物),高雄市小港區康莊路45巷1~30號,21,商,,,1070925,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,721227,79.46,3,2,2,有,無,2520000,31714,,0,0,,RPOQMLTKIINFFCE38CA
