CODE2,CODE1,CODEBASE,H_CNT,H_BED,H_SRVP,H_SRVB,INFO_TIME
二級發布區代碼,一級發布區代碼,最小統計區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間
"A6402-19","A6402-19-008","A6402-0214-00",0,0,0.00,0.00,"107Y12M"
"A6402-19","A6402-19-009","A6402-0224-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-001","A6402-0127-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-001","A6402-0128-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-002","A6402-0134-00",3,39,64.33,202.07,"107Y12M"
"A6402-20","A6402-20-002","A6402-0175-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-002","A6402-0176-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-003","A6402-0173-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-004","A6402-0202-00",1,2,1038.00,1.93,"107Y12M"
"A6402-20","A6402-20-005","A6402-0204-00",1,0,325.00,0.00,"107Y12M"
"A6402-20","A6402-20-005","A6402-0210-00",2,0,64.50,0.00,"107Y12M"
"A6402-20","A6402-20-005","A6402-0215-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-005","A6402-0216-00",0,0,0.00,0.00,"107Y12M"
"A6402-20","A6402-20-006","A6402-0241-00",3,4,283.33,4.71,"107Y12M"
"A6402-20","A6402-20-007","A6402-0243-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-001","A6402-0193-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-002","A6402-0195-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-002","A6402-0197-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-002","A6402-0200-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-003","A6402-0185-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-003","A6402-0209-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-003","A6402-0222-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-004","A6402-0191-00",1,9,130.00,69.23,"107Y12M"
"A6402-21","A6402-21-004","A6402-0198-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-004","A6402-0208-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-004","A6402-0221-00",1,2,137.00,14.60,"107Y12M"
"A6402-21","A6402-21-005","A6402-0217-00",1,0,195.00,0.00,"107Y12M"
"A6402-21","A6402-21-006","A6402-0218-00",2,0,170.50,0.00,"107Y12M"
"A6402-21","A6402-21-007","A6402-0236-00",0,0,0.00,0.00,"107Y12M"
"A6402-21","A6402-21-007","A6402-0248-00",2,6,357.00,8.40,"107Y12M"
"A6402-22","A6402-22-001","A6402-0177-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-001","A6402-0188-00",1,0,65.00,0.00,"107Y12M"
"A6402-22","A6402-22-002","A6402-0211-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-002","A6402-0219-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-003","A6402-0223-00",1,0,137.00,0.00,"107Y12M"
"A6402-22","A6402-22-003","A6402-0235-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-003","A6402-0242-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-004","A6402-0225-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-004","A6402-0228-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-004","A6402-0237-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-005","A6402-0231-00",1,0,50.00,0.00,"107Y12M"
"A6402-22","A6402-22-005","A6402-0244-00",1,0,152.00,0.00,"107Y12M"
"A6402-22","A6402-22-006","A6402-0250-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-006","A6402-0254-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-007","A6402-0273-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-008","A6402-0261-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-008","A6402-0288-00",0,0,0.00,0.00,"107Y12M"
"A6402-22","A6402-22-009","A6402-0277-00",0,0,0.00,0.00,"107Y12M"
"A6402-23","A6402-23-001","A6402-0199-00",1,0,370.00,0.00,"107Y12M"
"A6402-23","A6402-23-002","A6402-0220-00",1,0,415.00,0.00,"107Y12M"
"A6402-23","A6402-23-003","A6402-0232-00",0,0,0.00,0.00,"107Y12M"
"A6402-23","A6402-23-003","A6402-0233-00",3,9,61.33,48.91,"107Y12M"
"A6402-23","A6402-23-004","A6402-0234-00",0,0,0.00,0.00,"107Y12M"
"A6402-23","A6402-23-005","A6402-0245-00",2,2,221.50,4.51,"107Y12M"
"A6402-23","A6402-23-006","A6402-0255-00",0,0,0.00,0.00,"107Y12M"
"A6402-23","A6402-23-006","A6402-0257-00",1,0,378.00,0.00,"107Y12M"
"A6402-23","A6402-23-007","A6402-0285-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-001","A6402-0132-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-001","A6402-0163-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-002","A6402-0178-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-002","A6402-0184-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-002","A6402-0196-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-002","A6402-0207-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-003","A6402-0079-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-003","A6402-0166-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-003","A6402-0263-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-004","A6402-0260-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-004","A6402-0262-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-004","A6402-0267-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-005","A6402-0286-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-006","A6402-0319-00",1,0,268.00,0.00,"107Y12M"
"A6402-24","A6402-24-007","A6402-0320-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-008","A6402-0345-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-009","A6402-0355-00",0,0,0.00,0.00,"107Y12M"
"A6402-24","A6402-24-010","A6402-0381-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-001","A6402-0226-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-001","A6402-0239-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-002","A6402-0240-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-002","A6402-0246-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-002","A6402-0251-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-003","A6402-0249-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-003","A6402-0252-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-004","A6402-0258-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-004","A6402-0265-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-005","A6402-0253-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-005","A6402-0259-00",1,0,135.00,0.00,"107Y12M"
"A6402-25","A6402-25-005","A6402-0271-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-006","A6402-0256-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-006","A6402-0264-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-006","A6402-0274-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-007","A6402-0272-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-007","A6402-0276-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-007","A6402-0280-00",1,0,116.00,0.00,"107Y12M"
"A6402-25","A6402-25-007","A6402-0287-00",0,0,0.00,0.00,"107Y12M"
"A6402-25","A6402-25-008","A6402-0282-00",1,0,254.00,0.00,"107Y12M"
"A6402-25","A6402-25-008","A6402-0290-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-001","A6402-0160-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-001","A6402-0194-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-002","A6402-0227-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-002","A6402-0275-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-002","A6402-0279-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-002","A6402-0302-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-003","A6402-0278-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-003","A6402-0304-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-003","A6402-0328-00",0,0,0.00,0.00,"107Y12M"
"A6402-26","A6402-26-003","A6402-0330-00",1,0,64.00,0.00,"107Y12M"
"A6402-26","A6402-26-003","A6402-0353-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-001","A6402-0190-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-001","A6402-0213-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-002","A6402-0205-00",2,8,368.50,10.85,"107Y12M"
"A6402-27","A6402-27-003","A6402-0229-00",1,39,363.00,107.44,"107Y12M"
"A6402-27","A6402-27-003","A6402-0230-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0238-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0247-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0268-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0269-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0270-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-004","A6402-0307-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-005","A6402-0289-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-005","A6402-0296-00",0,0,0.00,0.00,"107Y12M"
"A6402-27","A6402-27-006","A6402-0336-00",0,0,0.00,0.00,"107Y12M"
"A6402-28","A6402-28-001","A6402-0292-00",0,0,0.00,0.00,"107Y12M"
"A6402-28","A6402-28-001","A6402-0294-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-001","A6402-0281-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-002","A6402-0284-00",1,0,585.00,0.00,"107Y12M"
"A6402-29","A6402-29-003","A6402-0283-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-003","A6402-0306-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-003","A6402-0308-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-004","A6402-0309-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-004","A6402-0310-00",5,8,28.40,56.34,"107Y12M"
"A6402-29","A6402-29-005","A6402-0332-00",0,0,0.00,0.00,"107Y12M"
"A6402-29","A6402-29-005","A6402-0334-00",1,0,195.00,0.00,"107Y12M"
"A6402-29","A6402-29-006","A6402-0372-00",1,9,421.00,21.38,"107Y12M"
"A6402-29","A6402-29-006","A6402-0374-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-001","A6402-0297-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-002","A6402-0298-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-003","A6402-0300-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-003","A6402-0301-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-004","A6402-0314-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-004","A6402-0316-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-005","A6402-0323-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-006","A6402-0324-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-007","A6402-0356-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-007","A6402-0358-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-008","A6402-0363-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-009","A6402-0348-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-009","A6402-0370-00",0,0,0.00,0.00,"107Y12M"
"A6402-30","A6402-30-010","A6402-0364-00",2,0,110.00,0.00,"107Y12M"
"A6402-31","A6402-31-001","A6402-0313-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-001","A6402-0315-00",1,39,154.00,253.25,"107Y12M"
"A6402-31","A6402-31-002","A6402-0317-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-003","A6402-0322-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-004","A6402-0327-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-005","A6402-0329-00",1,2,231.00,8.66,"107Y12M"
"A6402-31","A6402-31-006","A6402-0335-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-007","A6402-0339-00",0,0,0.00,0.00,"107Y12M"
"A6402-31","A6402-31-008","A6402-0342-00",1,0,294.00,0.00,"107Y12M"
"A6402-32","A6402-32-001","A6402-0295-00",1,4,544.00,7.35,"107Y12M"
"A6402-32","A6402-32-002","A6402-0299-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-003","A6402-0311-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-004","A6402-0321-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-005","A6402-0333-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-005","A6402-0337-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-005","A6402-0338-00",1,2,156.00,12.82,"107Y12M"
"A6402-32","A6402-32-006","A6402-0326-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-006","A6402-0344-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-006","A6402-0347-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-006","A6402-0352-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-007","A6402-0360-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-008","A6402-0377-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-008","A6402-0380-00",0,0,0.00,0.00,"107Y12M"
"A6402-32","A6402-32-008","A6402-0388-00",0,0,0.00,0.00,"107Y12M"
"A6402-33","A6402-33-001","A6402-0341-00",1,2,40.00,50.00,"107Y12M"
"A6402-34","A6402-34-001","A6402-0346-00",1,2,586.00,3.41,"107Y12M"
"A6402-34","A6402-34-002","A6402-0350-00",1,3,280.00,10.71,"107Y12M"
"A6402-34","A6402-34-003","A6402-0357-00",0,0,0.00,0.00,"107Y12M"
"A6402-34","A6402-34-003","A6402-0362-00",0,0,0.00,0.00,"107Y12M"
"A6402-34","A6402-34-004","A6402-0361-00",0,0,0.00,0.00,"107Y12M"
"A6402-34","A6402-34-005","A6402-0378-00",0,0,0.00,0.00,"107Y12M"
"A6402-34","A6402-34-006","A6402-0379-00",0,0,0.00,0.00,"107Y12M"
"A6402-34","A6402-34-007","A6402-0384-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-001","A6402-0303-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-002","A6402-0305-00",1,7,1014.00,6.90,"107Y12M"
"A6402-35","A6402-35-003","A6402-0312-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-004","A6402-0318-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-005","A6402-0325-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-006","A6402-0331-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-007","A6402-0343-00",2,7,361.00,9.70,"107Y12M"
"A6402-35","A6402-35-008","A6402-0371-00",0,0,0.00,0.00,"107Y12M"
"A6402-35","A6402-35-009","A6402-0406-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-001","A6402-0340-00",1,2,244.00,8.20,"107Y12M"
"A6402-36","A6402-36-002","A6402-0349-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-003","A6402-0367-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-004","A6402-0369-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-005","A6402-0359-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-005","A6402-0376-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-006","A6402-0389-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-007","A6402-0391-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-007","A6402-0401-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-008","A6402-0392-00",1,0,177.00,0.00,"107Y12M"
"A6402-36","A6402-36-008","A6402-0394-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-009","A6402-0390-00",0,0,0.00,0.00,"107Y12M"
"A6402-36","A6402-36-009","A6402-0403-00",0,0,0.00,0.00,"107Y12M"
"A6402-37","A6402-37-001","A6402-0402-00",0,0,0.00,0.00,"107Y12M"
"A6402-37","A6402-37-002","A6402-0405-00",0,0,0.00,0.00,"107Y12M"
"A6402-37","A6402-37-003","A6402-0407-00",0,0,0.00,0.00,"107Y12M"
"A6402-38","A6402-38-001","A6402-0366-00",1,4,487.00,8.21,"107Y12M"
"A6402-38","A6402-38-002","A6402-0373-00",1,0,1632.00,0.00,"107Y12M"
"A6402-38","A6402-38-003","A6402-0385-00",0,0,0.00,0.00,"107Y12M"
"A6402-38","A6402-38-004","A6402-0396-00",3,397,353.33,374.53,"107Y12M"
"A6402-38","A6402-38-005","A6402-0398-00",0,0,0.00,0.00,"107Y12M"
"A6402-38","A6402-38-005","A6402-0416-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-001","A6402-0383-00",1,20,402.00,49.75,"107Y12M"
"A6402-39","A6402-39-002","A6402-0386-00",2,0,315.50,0.00,"107Y12M"
"A6402-39","A6402-39-003","A6402-0399-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-004","A6402-0404-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-005","A6402-0400-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-005","A6402-0411-00",1,0,541.00,0.00,"107Y12M"
"A6402-39","A6402-39-006","A6402-0408-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-006","A6402-0412-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-007","A6402-0419-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-007","A6402-0421-00",1,1,302.00,3.31,"107Y12M"
"A6402-39","A6402-39-007","A6402-0433-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-007","A6402-0439-00",0,0,0.00,0.00,"107Y12M"
"A6402-39","A6402-39-008","A6402-0429-00",1,2,625.00,3.20,"107Y12M"
"A6402-39","A6402-39-008","A6402-0441-00",1,4,537.00,7.45,"107Y12M"
"A6402-40","A6402-40-001","A6402-0351-00",1,0,493.00,0.00,"107Y12M"
"A6402-40","A6402-40-002","A6402-0354-00",3,12,161.33,24.79,"107Y12M"
"A6402-40","A6402-40-003","A6402-0382-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0365-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0375-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0393-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0395-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0409-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-004","A6402-0410-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-005","A6402-0397-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-006","A6402-0431-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-007","A6402-0437-00",1,0,355.00,0.00,"107Y12M"
"A6402-40","A6402-40-008","A6402-0428-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-008","A6402-0430-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-008","A6402-0455-00",0,0,0.00,0.00,"107Y12M"
"A6402-40","A6402-40-008","A6402-0462-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-001","A6402-0413-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-001","A6402-0414-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-002","A6402-0415-00",1,5,82.00,60.98,"107Y12M"
"A6402-41","A6402-41-002","A6402-0417-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-002","A6402-0418-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-003","A6402-0422-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-004","A6402-0423-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-004","A6402-0424-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-005","A6402-0425-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-006","A6402-0435-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-006","A6402-0436-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-007","A6402-0443-00",0,0,0.00,0.00,"107Y12M"
"A6402-41","A6402-41-008","A6402-0446-00",1,0,241.00,0.00,"107Y12M"
"A6402-41","A6402-41-009","A6402-0453-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-001","A6402-0420-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-002","A6402-0426-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-003","A6402-0427-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-004","A6402-0432-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-005","A6402-0438-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-006","A6402-0442-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-006","A6402-0445-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-007","A6402-0440-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-007","A6402-0452-00",1,0,237.00,0.00,"107Y12M"
"A6402-42","A6402-42-008","A6402-0454-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-008","A6402-0456-00",0,0,0.00,0.00,"107Y12M"
"A6402-42","A6402-42-009","A6402-0458-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-001","A6402-0447-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-002","A6402-0448-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-002","A6402-0449-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-003","A6402-0450-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-003","A6402-0451-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-004","A6402-0459-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-005","A6402-0460-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-006","A6402-0463-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-006","A6402-0465-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-007","A6402-0461-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-007","A6402-0466-00",0,0,0.00,0.00,"107Y12M"
"A6402-43","A6402-43-008","A6402-0464-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-001","A6402-0266-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-002","A6402-0291-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-003","A6402-0368-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-003","A6402-0434-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-003","A6402-0457-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-004","A6402-0387-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-005","A6402-0444-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-006","A6402-0471-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-007","A6402-0293-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-007","A6402-0490-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-007","A6402-0547-00",1,0,52.00,0.00,"107Y12M"
"A6402-44","A6402-44-007","A6402-0570-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-008","A6402-0479-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-009","A6402-0482-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-010","A6402-0484-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-011","A6402-0516-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-012","A6402-0529-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-013","A6402-0525-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-013","A6402-0530-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-014","A6402-0523-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-014","A6402-0544-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-015","A6402-0531-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-016","A6402-0543-00",0,0,0.00,0.00,"107Y12M"
"A6402-44","A6402-44-017","A6402-0548-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-001","A6402-0467-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-001","A6402-0472-00",1,0,221.00,0.00,"107Y12M"
"A6402-45","A6402-45-002","A6402-0468-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-002","A6402-0470-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-002","A6402-0474-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-003","A6402-0473-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-004","A6402-0476-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-005","A6402-0469-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-005","A6402-0475-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-005","A6402-0478-00",0,0,0.00,0.00,"107Y12M"
"A6402-45","A6402-45-006","A6402-0477-00",0,0,0.00,0.00,"107Y12M"
